ID,YEAR,REPORTED_DATE,REPORTED_TIME,OCCURRENCE_DATE,OCCURRENCE_TIME,OCCURRENCE_WEEKDAY,HATE_CRIME_TYPE,PRIMARY_HATE_CRIME_MOTIVATION,HATE_CRIME_INDICATOR,PRIMARY_UCR,PRIMARY_Offence,CCJS_CLEARANCE,ONS_NEIGHBOURHOOD_2019,CITY ,PROVINCE,COUNTRY,OTTAWA_POLICE_SECTOR,OTTAWA_POLICE_DIVISION,CENSUS_TRACT_UNIQUE_ID,CENSUS_TRACT_NAME
652,2015,18-Oct-15,1031,18-Oct-15,1031,SUNDAY,Religion                     ,Jewish                     ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Carlington,Ottawa,ON,CAN,21,Central,5050021.00,0021.00
44,2016,8-Oct-16,958,8-Oct-16,330,SATURDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Carlingwood West - Glabar Park - McKellar Heights,Ottawa,ON,CAN,14,West,5050031.00,0031.00
69,2020,22-Jul-20,335,22-Jul-20,335,WEDNESDAY,Race/Ethnicity               ,Multiple Races/Ethnicities ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Carlingwood West - Glabar Park - McKellar Heights,Ottawa,ON,CAN,14,West,5050031.00,0031.00
119,2015,30-Jun-15,738,29-Jun-15,2100,MONDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Carlingwood West - Glabar Park - McKellar Heights,Ottawa,ON,CAN,14,West,5050025.00,0025.00
122,2015,7-Jun-15,1115,22-May-15,1700,FRIDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Carlingwood West - Glabar Park - McKellar Heights,Ottawa,ON,CAN,14,West,5050025.00,0025.00
144,2015,13-Apr-15,916,13-Apr-15,916,MONDAY,Religion                     ,Other Religion             ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Carlingwood West - Glabar Park - McKellar Heights,Ottawa,ON,CAN,14,West,5050031.00,0031.00
248,2016,20-Apr-16,1347,20-Apr-16,1337,WEDNESDAY,Religion                     ,Muslim                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Carlingwood West - Glabar Park - McKellar Heights,Ottawa,ON,CAN,14,West,5050031.00,0031.00
299,2016,19-Nov-16,233,19-Nov-16,233,SATURDAY,Religion                     ,Jewish                     ,HC CONFIRMED,1627,Threats Utter To Person,Cleared,Carlingwood West - Glabar Park - McKellar Heights,Ottawa,ON,CAN,14,West,5050025.00,0025.00
384,2018,6-Feb-18,1255,6-Feb-18,1230,TUESDAY,Religion                     ,Jewish                     ,HC CONFIRMED,1627,Threats Utter To Person,Not Cleared,Carlingwood West - Glabar Park - McKellar Heights,Ottawa,ON,CAN,14,West,5050031.00,0031.00
420,2018,15-Feb-18,1541,15-Feb-18,1541,THURSDAY,Religion                     ,Jewish                     ,HC CONFIRMED,1626,Threatening Communications,Not Cleared,Carlingwood West - Glabar Park - McKellar Heights,Ottawa,ON,CAN,14,West,5050025.00,0025.00
460,2020,16-Mar-20,1516,15-Mar-20,2310,SUNDAY,Sexual Orientation           ,Homosexual (Lesbian Or Gay),HC SUSPECTED,2170,Mischief To Property,Not Cleared,Carlingwood West - Glabar Park - McKellar Heights,Ottawa,ON,CAN,14,West,5050025.00,0025.00
575,2015,20-Jul-15,1932,20-Jul-15,1932,MONDAY,Religion                     ,Muslim                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Carlingwood West - Glabar Park - McKellar Heights,Ottawa,ON,CAN,14,West,5050031.00,0031.00
347,2020,18-Mar-20,952,17-Mar-20,1700,TUESDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2120,B&E Residential Property,Not Cleared,Carp,Ottawa,ON,CAN,11,West,5050160.09,0160.09
383,2020,14-Feb-20,2310,14-Feb-20,2130,FRIDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,1627,Threats Utter To Person,Not Cleared,Carp,Ottawa,ON,CAN,11,West,5050300.00,0300.00
9,2019,27-Aug-19,2119,3-Aug-19,1605,SATURDAY,Race/Ethnicity               ,Black                      ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Carson Grove - Carson Meadows,Ottawa,ON,CAN,32,East,5050062.01,0062.01
90,2020,14-Apr-20,1814,14-Apr-20,1814,TUESDAY,Sexual Orientation           ,Homosexual (Lesbian Or Gay),HC CONFIRMED,1627,Threats Utter To Person,Cleared,Carson Grove - Carson Meadows,Ottawa,ON,CAN,32,East,5050122.03,0122.03
97,2017,7-Feb-17,753,7-Feb-17,753,TUESDAY,Race/Ethnicity               ,Arab/West Asian            ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Carson Grove - Carson Meadows,Ottawa,ON,CAN,32,East,5050062.01,0062.01
260,2019,4-May-19,815,3-May-19,2300,FRIDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Carson Grove - Carson Meadows,Ottawa,ON,CAN,32,East,5050062.01,0062.01
340,2020,2-Jun-20,851,2-Jun-20,851,TUESDAY,Religion                     ,Jewish                     ,HC CONFIRMED,3560,Wilful Promotion Of Hatred,Cleared,Carson Grove - Carson Meadows,Ottawa,ON,CAN,32,East,5050122.03,0122.03
378,2015,29-Mar-15,1423,27-Mar-15,1800,FRIDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Carson Grove - Carson Meadows,Ottawa,ON,CAN,32,East,5050122.03,0122.03
527,2017,30-May-17,1357,30-May-17,1000,TUESDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,1430,Assault Level 1,Not Cleared,Carson Grove - Carson Meadows,Ottawa,ON,CAN,32,East,5050062.01,0062.01
52,2015,17-Jan-15,1319,17-Jan-15,1319,SATURDAY,Race/Ethnicity               ,Black                      ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Centrepointe,Ottawa,ON,CAN,15,West,5050137.05,0137.05
123,2015,7-Aug-15,1634,7-Aug-15,1634,FRIDAY,Religion                     ,Muslim                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centrepointe,Ottawa,ON,CAN,15,West,5050137.05,0137.05
143,2016,25-Aug-16,757,25-Aug-16,757,THURSDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centrepointe,Ottawa,ON,CAN,15,West,5050137.05,0137.05
158,2015,28-Dec-15,1142,28-Dec-15,1142,MONDAY,Religion                     ,Muslim                     ,HC CONFIRMED,3770,Threats Internet,Not Cleared,Centrepointe,Ottawa,ON,CAN,15,West,5050137.05,0137.05
165,2016,16-Jun-16,1904,16-Jun-16,1904,THURSDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centrepointe,Ottawa,ON,CAN,15,West,5050137.05,0137.05
173,2016,25-May-16,1154,25-May-16,1154,WEDNESDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centrepointe,Ottawa,ON,CAN,15,West,5050137.05,0137.05
184,2017,27-Jul-17,2040,27-Jul-17,2040,THURSDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centrepointe,Ottawa,ON,CAN,15,West,5050137.05,0137.05
209,2016,12-Jun-16,1339,12-Jun-16,1339,SUNDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centrepointe,Ottawa,ON,CAN,15,West,5050137.05,0137.05
366,2020,29-Jun-20,1807,29-Jun-20,1220,MONDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief With Data,Not Cleared,Centrepointe,Ottawa,ON,CAN,15,West,5050137.05,0137.05
422,2018,8-May-18,1754,8-May-18,1754,TUESDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centrepointe,Ottawa,ON,CAN,15,West,5050137.05,0137.05
433,2018,11-Oct-18,2130,11-Oct-18,2130,THURSDAY,Race/Ethnicity               ,Arab/West Asian            ,HC SUSPECTED,1610,Robbery Swarming(2/More Susp),Not Cleared,Centrepointe,Ottawa,ON,CAN,15,West,5050137.05,0137.05
468,2019,8-Jul-19,900,22-Jun-19,1700,SATURDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Cleared,Centrepointe,Ottawa,ON,CAN,15,West,5050137.05,0137.05
546,2020,4-Feb-20,2021,4-Feb-20,2021,TUESDAY,Religion                     ,Muslim                     ,HC CONFIRMED,1627,Threats Utter To Person,Not Cleared,Centrepointe,Ottawa,ON,CAN,15,West,5050137.05,0137.05
614,2019,1-Nov-19,1542,1-Nov-19,1542,FRIDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centrepointe,Ottawa,ON,CAN,15,West,5050137.05,0137.05
11,2017,23-Aug-17,1644,3-Aug-17,1615,THURSDAY,Religion                     ,Jewish                     ,HC CONFIRMED,3770,Threats Letters,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050048.00,0048.00
17,2020,1-Sep-20,1230,1-Sep-20,1230,TUESDAY,Sexual Orientation           ,Homosexual (Lesbian Or Gay),HC CONFIRMED,3790,"Threats Harass,Intim,Violent",Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050038.00,0038.00
21,2020,22-Jul-20,1614,21-Jul-20,2000,TUESDAY,Religion                     ,Jewish                     ,HC CONFIRMED,1626,Harass Communications,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050048.00,0048.00
23,2020,15-Sep-20,2118,4-Aug-20,412,TUESDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050038.00,0038.00
27,2018,13-Sep-18,1827,13-Sep-18,1827,THURSDAY,Race/Ethnicity               ,East And Southeast Asian   ,HC CONFIRMED,1430,Assault Level 1,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050048.00,0048.00
31,2020,24-May-20,2317,24-May-20,2317,SUNDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050038.00,0038.00
61,2019,29-Sep-19,2234,29-Sep-19,2225,SUNDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050038.00,0038.00
67,2020,29-May-20,1502,29-May-20,1502,FRIDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050038.00,0038.00
68,2020,29-May-20,1502,29-May-20,1502,FRIDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050037.00,0037.00
85,2020,16-Oct-20,1734,14-Oct-20,2150,WEDNESDAY,Race/Ethnicity               ,Multiple Races/Ethnicities ,HC CONFIRMED,2177,Mischief War Memorial,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050048.00,0048.00
89,2016,4-Nov-16,1201,4-Nov-16,1201,FRIDAY,Sexual Orientation           ,Homosexual (Lesbian Or Gay),HC CONFIRMED,1627,Threats Utter To Person,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050038.00,0038.00
117,2015,5-Jun-15,1655,5-Jun-15,1655,FRIDAY,Sex                          ,Male                       ,HC CONFIRMED,1430,Assault Level 1,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050038.00,0038.00
129,2020,3-Aug-20,1520,3-Aug-20,1520,MONDAY,Religion                     ,Catholic                   ,HC CONFIRMED,1627,Threats Utter To Person,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050040.00,0040.00
141,2020,2-Aug-20,18,29-Jul-20,1342,WEDNESDAY,Race/Ethnicity               ,Black                      ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050037.00,0037.00
142,2017,23-May-17,728,23-May-17,728,TUESDAY,Religion                     ,Muslim                     ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050038.00,0038.00
146,2015,25-Apr-15,1823,25-Apr-15,1823,SATURDAY,Religion                     ,Muslim                     ,HC SUSPECTED,1627,Threats Utter To Person,Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050048.00,0048.00
161,2015,1-Jan-15,741,31-Dec-14,1630,WEDNESDAY,Religion                     ,Catholic                   ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050040.00,0040.00
186,2017,29-Jun-17,1217,29-Jun-17,1217,THURSDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050040.00,0040.00
188,2017,28-Aug-17,857,28-Aug-17,830,MONDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050037.00,0037.00
208,2016,16-May-16,1425,16-May-16,1425,MONDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050037.00,0037.00
216,2017,11-Sep-17,2142,11-Sep-17,2000,MONDAY,Race/Ethnicity               ,South Asian                ,HC CONFIRMED,1627,Threats Utter To Person,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050038.00,0038.00
255,2018,8-Feb-18,948,7-Feb-18,1330,WEDNESDAY,Race/Ethnicity               ,Other Race/Ethnicity       ,HC CONFIRMED,1627,Threats Utter To Person,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050048.00,0048.00
273,2017,19-Apr-17,528,19-Apr-17,528,WEDNESDAY,Religion                     ,Muslim                     ,HC SUSPECTED,1625,Harass Stalking,Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050038.00,0038.00
291,2020,8-Oct-20,1759,8-Oct-20,830,THURSDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050040.00,0040.00
300,2018,13-Sep-18,2125,13-Sep-18,2125,THURSDAY,Race/Ethnicity               ,Arab/West Asian            ,HC SUSPECTED,1610,Robbery (Personal-1 Suspect),Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050048.00,0048.00
304,2020,14-Jan-20,1451,2-Jan-20,1000,THURSDAY,Race/Ethnicity               ,Other Race/Ethnicity       ,HC SUSPECTED,1621,Intimidate Justice Participant,Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050048.00,0048.00
307,2020,31-Mar-20,2039,31-Mar-20,2039,TUESDAY,Sexual Orientation           ,Homosexual (Lesbian Or Gay),HC SUSPECTED,1629,Fire Arson Disregard Life,Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050039.00,0039.00
310,2020,13-Jun-20,1200,13-Jun-20,1200,SATURDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050048.00,0048.00
316,2020,2-Sep-20,1244,2-Sep-20,1244,WEDNESDAY,Sexual Orientation           ,Homosexual (Lesbian Or Gay),HC CONFIRMED,1430,Assault Level 1,Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050038.00,0038.00
327,2020,29-Jun-20,1412,29-Jun-20,1412,MONDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,1410,Assault Aggravated Lvl 3,Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050048.00,0048.00
328,2020,28-Nov-20,2245,26-Nov-20,1830,THURSDAY,Race/Ethnicity               ,Multiple Races/Ethnicities ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050040.00,0040.00
333,2020,17-May-20,912,17-May-20,715,SUNDAY,Race/Ethnicity               ,East And Southeast Asian   ,HC CONFIRMED,1627,Threats Utter To Person,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050037.00,0037.00
335,2020,30-Apr-20,1011,28-Apr-20,945,TUESDAY,Race/Ethnicity               ,East And Southeast Asian   ,HC CONFIRMED,1627,Threats Utter To Person,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050048.00,0048.00
337,2020,15-May-20,1612,15-May-20,1200,FRIDAY,Race/Ethnicity               ,East And Southeast Asian   ,HC CONFIRMED,2170,Mischief To Property,Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050037.00,0037.00
338,2020,23-Jan-20,1549,23-Jan-20,1549,THURSDAY,Race/Ethnicity               ,Other Race/Ethnicity       ,HC SUSPECTED,1626,Harass Communications,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050039.00,0039.00
364,2020,19-Feb-20,1633,19-Feb-20,1600,WEDNESDAY,Sexual Orientation           ,Other Sexual Orientation   ,HC SUSPECTED,1627,Threats Utter To Person,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050038.00,0038.00
365,2020,22-Feb-20,1604,22-Feb-20,1604,SATURDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050037.00,0037.00
370,2017,10-Mar-17,1030,10-Mar-17,1030,FRIDAY,Religion                     ,Muslim                     ,HC CONFIRMED,1627,Threats Utter To Person,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050037.00,0037.00
372,2017,23-Oct-17,956,20-Oct-17,1200,FRIDAY,Religion                     ,Muslim                     ,HC CONFIRMED,1626,Harass Communications,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050037.00,0037.00
438,2017,12-Apr-17,501,12-Apr-17,501,WEDNESDAY,Religion                     ,Muslim                     ,HC CONFIRMED,2175,Mischief Cultural Property,Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050038.00,0038.00
454,2020,31-Oct-20,814,31-Oct-20,814,SATURDAY,Race/Ethnicity               ,Arab/West Asian            ,HC CONFIRMED,1626,Threatening Communications,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050037.00,0037.00
458,2020,15-Jun-20,1156,12-Jun-20,1400,FRIDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050038.00,0038.00
493,2020,30-Sep-20,1352,30-Sep-20,700,WEDNESDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050048.00,0048.00
497,2015,21-Dec-15,1215,19-Dec-15,1111,SATURDAY,Race/Ethnicity               ,Arab/West Asian            ,HC SUSPECTED,1430,Assault Level 1,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050048.00,0048.00
502,2020,26-Feb-20,1332,26-Feb-20,1332,WEDNESDAY,Race/Ethnicity               ,Aboriginal                 ,HC CONFIRMED,1626,Threatening Communications,Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050040.00,0040.00
505,2017,30-Jan-17,1722,30-Jan-17,1610,MONDAY,Religion                     ,Catholic                   ,HC SUSPECTED,2176,Mischief Hate Cultrl/Rel Prop,Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050040.00,0040.00
526,2017,19-Apr-17,1016,18-Apr-17,1120,TUESDAY,Race/Ethnicity               ,East And Southeast Asian   ,HC CONFIRMED,1430,Assault Level 1,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050040.00,0040.00
531,2019,21-Sep-19,1241,20-Sep-19,830,FRIDAY,Religion                     ,Muslim                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050048.00,0048.00
533,2019,30-Jul-19,1600,30-Jul-19,1600,TUESDAY,Religion                     ,Muslim                     ,HC SUSPECTED,1430,Assault Level 1,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050038.00,0038.00
536,2020,16-Jan-20,1018,15-Jan-20,940,WEDNESDAY,Race/Ethnicity               ,Arab/West Asian            ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050049.00,0049.00
543,2018,3-Apr-18,147,3-Apr-18,38,TUESDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,1420,Assault With Weapon Or Cbh Lv2,Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050037.00,0037.00
552,2020,4-Nov-20,2327,4-Nov-20,2200,WEDNESDAY,Race/Ethnicity               ,Aboriginal                 ,HC SUSPECTED,1430,Assault Level 1,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050048.00,0048.00
553,2017,25-Apr-17,129,25-Apr-17,129,TUESDAY,Religion                     ,Jewish                     ,HC SUSPECTED,1460,Assault Peace Officer,Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050038.00,0038.00
555,2015,11-Dec-15,919,11-Dec-15,919,FRIDAY,Religion                     ,Muslim                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050037.00,0037.00
560,2019,29-Nov-19,1956,29-Nov-19,1956,FRIDAY,Religion                     ,Muslim                     ,HC SUSPECTED,1625,Harass Crim Stalking,Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050038.00,0038.00
564,2020,5-Sep-20,1112,5-Sep-20,1112,SATURDAY,Race/Ethnicity               ,Black                      ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050038.00,0038.00
569,2019,11-Nov-19,1037,26-Oct-19,630,SATURDAY,Religion                     ,Muslim                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050048.00,0048.00
572,2019,25-Oct-19,1500,25-Oct-19,1330,FRIDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050048.00,0048.00
578,2019,25-Aug-19,2015,25-Aug-19,2000,SUNDAY,Sexual Orientation           ,Homosexual (Lesbian Or Gay),HC CONFIRMED,3430,"Disturbance Causing,Loiter Etc",Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050038.00,0038.00
579,2020,8-Aug-20,1228,6-Aug-20,1030,THURSDAY,Sex                          ,Female                     ,HC CONFIRMED,2170,Mischief To Property,Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050037.00,0037.00
583,2019,24-Apr-19,1246,24-Apr-19,1235,WEDNESDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050048.00,0048.00
589,2019,29-May-19,2133,29-May-19,645,WEDNESDAY,Race/Ethnicity               ,East And Southeast Asian   ,HC CONFIRMED,1430,Assault Level 1,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050040.00,0040.00
599,2019,23-Jul-19,1252,23-Jul-19,945,TUESDAY,Race/Ethnicity               ,South Asian                ,HC CONFIRMED,1627,Threats Utter To Person,Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050048.00,0048.00
601,2019,2-Aug-19,1057,2-Aug-19,1057,FRIDAY,Religion                     ,Muslim                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050040.00,0040.00
612,2019,25-Oct-19,1257,24-Oct-19,1245,THURSDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050048.00,0048.00
616,2019,24-May-19,2135,24-May-19,2135,FRIDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050040.00,0040.00
632,2017,15-Jan-17,1330,13-Jan-17,1830,FRIDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050038.00,0038.00
641,2019,24-Jun-19,2016,22-Jun-19,1000,SATURDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Centretown,Ottawa,ON,CAN,23,Central,5050037.00,0037.00
636,2018,30-Nov-18,1356,30-Nov-18,1356,FRIDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Chapel Hill North,Ottawa,ON,CAN,31,East,5050125.04,0125.04
130,2016,30-Jun-16,1959,30-Jun-16,1740,THURSDAY,Religion                     ,Muslim                     ,HC CONFIRMED,3790,"Threats Harass,Intim,Violent",Not Cleared,Chapel Hill South,Ottawa,ON,CAN,31,East,5050125.06,0125.06
154,2015,16-Jun-15,1041,13-Jun-15,1517,SATURDAY,Race/Ethnicity               ,Black                      ,HC SUSPECTED,1626,Threatening Communications,Not Cleared,Chapel Hill South,Ottawa,ON,CAN,31,East,5050125.06,0125.06
567,2020,22-Apr-20,1801,19-Apr-20,130,SUNDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,1626,Harass Communications,Not Cleared,Chapel Hill South,Ottawa,ON,CAN,31,East,5050125.06,0125.06
6,2019,1-Jul-19,1539,1-Jul-19,1539,MONDAY,Religion                     ,Jewish                     ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Chapman Mills,Ottawa,ON,CAN,16,West,5050141.09,0141.09
66,2016,16-Nov-16,1238,15-Nov-16,1350,TUESDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief With Data,Not Cleared,Chapman Mills,Ottawa,ON,CAN,16,West,5050141.12,0141.12
278,2018,27-Mar-18,1855,27-Mar-18,1855,TUESDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Chapman Mills,Ottawa,ON,CAN,16,West,5050141.12,0141.12
352,2020,12-Jun-20,1436,11-Jun-20,2130,THURSDAY,Religion                     ,Muslim                     ,HC CONFIRMED,1625,Harass Crim Stalking,Cleared,Chapman Mills,Ottawa,ON,CAN,16,West,5050141.13,0141.13
413,2020,28-Jun-20,1811,28-Jun-20,1811,SUNDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,1430,Assault Level 1,Cleared,Chapman Mills,Ottawa,ON,CAN,16,West,5050141.11,0141.11
440,2020,7-Nov-20,2102,7-Nov-20,1715,SATURDAY,Race/Ethnicity               ,Black                      ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Chapman Mills,Ottawa,ON,CAN,16,West,5050141.12,0141.12
442,2020,17-Aug-20,2328,9-Aug-20,1700,SUNDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Chapman Mills,Ottawa,ON,CAN,16,West,5050141.12,0141.12
463,2019,20-Jul-19,237,20-Jul-19,237,SATURDAY,Race/Ethnicity               ,Arab/West Asian            ,HC CONFIRMED,1420,Assault With Weapon Or Cbh Lv2,Cleared,Chapman Mills,Ottawa,ON,CAN,16,West,5050141.12,0141.12
72,2019,16-Aug-19,1629,16-Aug-19,1600,FRIDAY,Religion                     ,Muslim                     ,HC CONFIRMED,3560,Public Incitement Of Hatred,Cleared,Cityview - Crestview - Meadowlands,Ottawa,ON,CAN,17,West,5050133.00,0133.00
360,2020,29-Jan-20,844,28-Jan-20,2020,TUESDAY,Race/Ethnicity               ,Aboriginal                 ,HC SUSPECTED,2170,Mischief To Property,Cleared,Cityview - Crestview - Meadowlands,Ottawa,ON,CAN,17,West,5050133.00,0133.00
